stress_axis,stress_level,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
sensor_dropout,0.0,ensemble_variance_gate,7,120,0.30833,0.38095,0.25833,0.22500,0.40000,0.28192,0.61841,0.33333,0.04893,0.28134,0.36962,-0.40459
sensor_dropout,0.0,ensemble_variance_gate,8,120,0.40833,0.37168,0.15833,0.19167,0.20000,0.27340,0.61698,0.50000,0.03727,0.22347,0.37384,-0.18774
sensor_dropout,0.0,ensemble_variance_gate,9,120,0.44167,0.39683,0.21667,0.14167,0.37500,0.27343,0.61793,1.00000,0.04343,0.25537,0.37784,-0.13475
sensor_dropout,0.0,mechanics_gap_auditor_v5,0,120,0.64167,0.65693,0.05833,0.14167,0.32558,0.11560,0.33490,0.68421,0.06522,0.09816,0.25814,0.27952
sensor_dropout,0.0,mechanics_gap_auditor_v5,1,120,0.56667,0.66197,0.08333,0.15000,0.35556,0.11450,0.34781,0.57895,0.06822,0.12079,0.26749,0.16810
sensor_dropout,0.0,mechanics_gap_auditor_v5,2,120,0.56667,0.59259,0.11667,0.12500,0.34091,0.11662,0.34829,0.67857,0.07713,0.12423,0.26370,0.17981
sensor_dropout,0.0,mechanics_gap_auditor_v5,3,120,0.65000,0.58462,0.08333,0.13333,0.25532,0.11693,0.34379,0.71429,0.07597,0.10791,0.26186,0.27670
sensor_dropout,0.0,mechanics_gap_auditor_v5,4,120,0.61667,0.66216,0.07500,0.15000,0.37778,0.11334,0.34249,0.60870,0.07122,0.11806,0.26401,0.22361
sensor_dropout,0.0,mechanics_gap_auditor_v5,5,120,0.53333,0.51128,0.11667,0.11667,0.48936,0.11864,0.35371,0.56522,0.07488,0.12634,0.25927,0.15514
sensor_dropout,0.0,mechanics_gap_auditor_v5,6,120,0.60000,0.58209,0.08333,0.15833,0.30000,0.11678,0.34785,0.63636,0.07622,0.11369,0.26508,0.19163
sensor_dropout,0.0,mechanics_gap_auditor_v5,7,120,0.63333,0.68531,0.02500,0.12500,0.58333,0.11044,0.32898,0.75000,0.06580,0.07351,0.25537,0.31958
sensor_dropout,0.0,mechanics_gap_auditor_v5,8,120,0.48333,0.68293,0.08333,0.14167,0.38298,0.11261,0.33560,0.80000,0.06997,0.12048,0.26668,0.09818
sensor_dropout,0.0,mechanics_gap_auditor_v5,9,120,0.51667,0.67500,0.09167,0.11667,0.41176,0.10970,0.35334,0.75000,0.06413,0.13015,0.27578,0.15156
sensor_dropout,0.0,oracle_mechanics_repair,0,120,0.69167,0.73143,0.04167,0.06667,0.43820,0.09155,0.12266,1.00000,0.08793,0.05575,0.16804,0.50201
sensor_dropout,0.0,oracle_mechanics_repair,1,120,0.73333,0.78495,0.07500,0.06667,0.52439,0.09192,0.12069,1.00000,0.08485,0.08016,0.17284,0.51923
sensor_dropout,0.0,oracle_mechanics_repair,2,120,0.62500,0.74699,0.07500,0.13333,0.39130,0.09111,0.13116,0.92308,0.08835,0.08878,0.17688,0.31964
sensor_dropout,0.0,oracle_mechanics_repair,3,120,0.73333,0.67470,0.03333,0.08333,0.46067,0.09125,0.12635,0.90000,0.08127,0.04917,0.16832,0.53066
sensor_dropout,0.0,oracle_mechanics_repair,4,120,0.72500,0.79121,0.02500,0.10833,0.53409,0.09078,0.11299,0.76471,0.08535,0.05526,0.16629,0.49452
sensor_dropout,0.0,oracle_mechanics_repair,5,120,0.65833,0.74157,0.05000,0.11667,0.47253,0.09184,0.12669,1.00000,0.08960,0.06898,0.17342,0.39481
sensor_dropout,0.0,oracle_mechanics_repair,6,120,0.65000,0.75138,0.08333,0.07500,0.44706,0.09239,0.12779,1.00000,0.08852,0.08372,0.17335,0.41697
sensor_dropout,0.0,oracle_mechanics_repair,7,120,0.82500,0.80435,0.00833,0.07500,0.54839,0.09025,0.10692,1.00000,0.09102,0.03587,0.16087,0.65230
sensor_dropout,0.0,oracle_mechanics_repair,8,120,0.65000,0.79787,0.05833,0.13333,0.52174,0.09146,0.12003,1.00000,0.09002,0.07601,0.17261,0.36046
sensor_dropout,0.0,oracle_mechanics_repair,9,120,0.65833,0.82051,0.08333,0.10000,0.50000,0.09600,0.13159,1.00000,0.08427,0.09992,0.18580,0.38706
sensor_dropout,0.0,residual_dynamics_repair,0,120,0.59167,0.51613,0.05833,0.16667,0.22222,0.14897,0.41057,0.77778,0.05332,0.11625,0.29006,0.17275
sensor_dropout,0.0,residual_dynamics_repair,1,120,0.50833,0.33898,0.08333,0.16667,0.22222,0.15108,0.44512,0.33333,0.05823,0.14129,0.30812,0.05565
sensor_dropout,0.0,residual_dynamics_repair,2,120,0.53333,0.47368,0.10000,0.12500,0.27586,0.15607,0.42408,0.54545,0.05465,0.13705,0.29382,0.13418
sensor_dropout,0.0,residual_dynamics_repair,3,120,0.50000,0.52830,0.09167,0.19167,0.14706,0.15371,0.41120,0.30000,0.05573,0.13452,0.29206,0.02566
sensor_dropout,0.0,residual_dynamics_repair,4,120,0.50833,0.52308,0.05833,0.16667,0.34211,0.14930,0.41432,0.73333,0.05882,0.11773,0.29494,0.08594
sensor_dropout,0.0,residual_dynamics_repair,5,120,0.54167,0.58537,0.09167,0.16667,0.32500,0.15203,0.40553,0.50000,0.06173,0.13543,0.29092,0.09784
sensor_dropout,0.0,residual_dynamics_repair,6,120,0.52500,0.49180,0.07500,0.15000,0.37778,0.14917,0.40437,0.55556,0.05915,0.11533,0.28385,0.11970
sensor_dropout,0.0,residual_dynamics_repair,7,120,0.50833,0.51240,0.09167,0.17500,0.37838,0.15194,0.41755,0.35714,0.06023,0.13361,0.29446,0.05202
sensor_dropout,0.0,residual_dynamics_repair,8,120,0.47500,0.49231,0.09167,0.21667,0.33333,0.14875,0.42355,0.50000,0.05823,0.14738,0.29991,-0.04063
sensor_dropout,0.0,residual_dynamics_repair,9,120,0.43333,0.59310,0.07500,0.20833,0.36585,0.14513,0.41162,0.66667,0.05715,0.13943,0.30124,-0.05712
sensor_dropout,0.0,robust_mpc_fallback,0,120,0.65000,0.21687,0.10833,0.07500,0.50000,0.23076,0.52127,0.25000,0.04107,0.11698,0.25237,0.29576
sensor_dropout,0.0,robust_mpc_fallback,1,120,0.62500,0.17204,0.03333,0.05833,0.00000,0.22292,0.53265,0.00000,0.03432,0.07964,0.25949,0.34112
sensor_dropout,0.0,robust_mpc_fallback,2,120,0.65833,0.14815,0.03333,0.05833,0.00000,0.22809,0.52008,0.00000,0.03507,0.07517,0.25149,0.37975
sensor_dropout,0.0,robust_mpc_fallback,3,120,0.70833,0.16216,0.04167,0.06667,0.50000,0.22662,0.50556,0.00000,0.03498,0.07667,0.24497,0.41900
sensor_dropout,0.0,robust_mpc_fallback,4,120,0.59167,0.06977,0.06667,0.05000,0.00000,0.22667,0.53591,0.50000,0.03573,0.09917,0.26161,0.29305
sensor_dropout,0.0,robust_mpc_fallback,5,120,0.63333,0.04938,0.05833,0.05833,0.50000,0.22672,0.53209,0.00000,0.03707,0.09316,0.25921,0.33140
sensor_dropout,0.0,robust_mpc_fallback,6,120,0.67500,0.16667,0.04167,0.03333,0.66667,0.22389,0.52081,0.25000,0.03623,0.07578,0.25025,0.42306
sensor_dropout,0.0,robust_mpc_fallback,7,120,0.65833,0.13483,0.02500,0.11667,0.00000,0.22476,0.53280,1.00000,0.03165,0.08234,0.25750,0.30489
sensor_dropout,0.0,robust_mpc_fallback,8,120,0.53333,0.16495,0.03333,0.06667,0.33333,0.22470,0.53295,0.50000,0.03407,0.08456,0.25960,0.23682
sensor_dropout,0.0,robust_mpc_fallback,9,120,0.64167,0.06250,0.05833,0.03333,0.00000,0.21998,0.54852,0.00000,0.03357,0.10052,0.26370,0.36419
sensor_dropout,0.2,active_probe_then_plan,0,120,0.60833,0.52239,0.05833,0.19167,0.38235,0.11405,0.35178,0.51282,0.07458,0.12230,0.29102,0.16510
sensor_dropout,0.2,active_probe_then_plan,1,120,0.51667,0.60465,0.06667,0.19167,0.41463,0.11937,0.32943,0.68000,0.08633,0.10079,0.27265,0.08186
sensor_dropout,0.2,active_probe_then_plan,2,120,0.51667,0.57143,0.10833,0.11667,0.36842,0.11488,0.34274,0.57143,0.08283,0.13918,0.28753,0.13698
sensor_dropout,0.2,active_probe_then_plan,3,120,0.66667,0.51852,0.04167,0.14167,0.52500,0.11296,0.33346,0.61538,0.08533,0.08612,0.27230,0.31140
sensor_dropout,0.2,active_probe_then_plan,4,120,0.58333,0.46281,0.08333,0.16667,0.23529,0.11653,0.35239,0.50000,0.07367,0.12066,0.28618,0.16096
sensor_dropout,0.2,active_probe_then_plan,5,120,0.55833,0.59420,0.05833,0.18333,0.33333,0.11238,0.33805,0.60526,0.07417,0.11864,0.28842,0.13114
sensor_dropout,0.2,active_probe_then_plan,6,120,0.46667,0.64000,0.05000,0.24167,0.37143,0.11030,0.33932,0.64583,0.08050,0.11776,0.29177,-0.03168
sensor_dropout,0.2,active_probe_then_plan,7,120,0.55833,0.53782,0.04167,0.17500,0.23333,0.11509,0.34199,0.50000,0.07350,0.10460,0.28093,0.15449
sensor_dropout,0.2,active_probe_then_plan,8,120,0.62500,0.59722,0.05000,0.15000,0.61111,0.11037,0.33247,0.61702,0.08025,0.10041,0.27993,0.25104
sensor_dropout,0.2,active_probe_then_plan,9,120,0.54167,0.56552,0.05833,0.19167,0.35294,0.11600,0.34329,0.61905,0.07617,0.11456,0.28646,0.10379
sensor_dropout,0.2,conformal_risk_gate,0,120,0.26667,0.13187,0.46667,0.10000,1.00000,0.32157,0.79991,0.00000,0.06187,0.40073,0.38082,-0.49243
sensor_dropout,0.2,conformal_risk_gate,1,120,0.33333,0.24719,0.45000,0.05000,1.00000,0.32425,0.78511,0.25000,0.06070,0.36533,0.37048,-0.33532
sensor_dropout,0.2,conformal_risk_gate,2,120,0.25833,0.25000,0.48333,0.05833,1.00000,0.32178,0.78681,0.00000,0.06537,0.40599,0.37724,-0.45600
sensor_dropout,0.2,conformal_risk_gate,3,120,0.32500,0.13793,0.47500,0.05000,0.00000,0.32695,0.79973,0.00000,0.06395,0.38549,0.37840,-0.36911
sensor_dropout,0.2,conformal_risk_gate,4,120,0.33333,0.23256,0.44167,0.06667,0.00000,0.32479,0.78466,0.00000,0.05995,0.36555,0.36943,-0.35214
sensor_dropout,0.2,conformal_risk_gate,5,120,0.30833,0.21739,0.36667,0.09167,0.00000,0.31500,0.78669,0.00000,0.05253,0.33199,0.37559,-0.35773
sensor_dropout,0.2,conformal_risk_gate,6,120,0.31667,0.26923,0.54167,0.04167,0.00000,0.32543,0.80581,0.00000,0.06578,0.43507,0.38445,-0.42162
sensor_dropout,0.2,conformal_risk_gate,7,120,0.25000,0.17949,0.49167,0.06667,0.00000,0.32888,0.78426,0.00000,0.06453,0.40217,0.36810,-0.47580
sensor_dropout,0.2,conformal_risk_gate,8,120,0.27500,0.22000,0.48333,0.07500,0.50000,0.31583,0.79833,0.00000,0.06295,0.41382,0.38212,-0.46615
sensor_dropout,0.2,conformal_risk_gate,9,120,0.29167,0.25806,0.47500,0.04167,0.00000,0.32375,0.79763,0.50000,0.06253,0.39847,0.37933,-0.39683
sensor_dropout,0.2,ensemble_variance_gate,0,120,0.38333,0.30909,0.25000,0.12500,0.75000,0.27968,0.62664,0.00000,0.04327,0.27347,0.37411,-0.19778
sensor_dropout,0.2,ensemble_variance_gate,1,120,0.33333,0.39252,0.26667,0.20833,0.28571,0.28405,0.61583,0.66667,0.04768,0.27860,0.36519,-0.36015
sensor_dropout,0.2,ensemble_variance_gate,2,120,0.35833,0.36364,0.30000,0.14167,0.50000,0.28469,0.62839,0.66667,0.04952,0.30367,0.37799,-0.28220
sensor_dropout,0.2,ensemble_variance_gate,3,120,0.35833,0.42105,0.27500,0.16667,0.20000,0.28000,0.61605,0.50000,0.05060,0.28173,0.37059,-0.28921
sensor_dropout,0.2,ensemble_variance_gate,4,120,0.42500,0.46018,0.25833,0.11667,0.16667,0.28477,0.60806,0.50000,0.05477,0.25712,0.36203,-0.14057
sensor_dropout,0.2,ensemble_variance_gate,5,120,0.39167,0.43636,0.24167,0.10000,0.42857,0.28021,0.61422,0.00000,0.04568,0.25698,0.36891,-0.14432
sensor_dropout,0.2,ensemble_variance_gate,6,120,0.42500,0.42975,0.18333,0.18333,0.66667,0.27306,0.62022,0.33333,0.03902,0.24044,0.37327,-0.18101
sensor_dropout,0.2,ensemble_variance_gate,7,120,0.40000,0.31579,0.22500,0.15833,0.40000,0.28487,0.61359,0.50000,0.04410,0.24425,0.36189,-0.19499
sensor_dropout,0.2,ensemble_variance_gate,8,120,0.36667,0.41667,0.20833,0.18333,0.00000,0.27391,0.62527,0.50000,0.04227,0.25931,0.37977,-0.26154
sensor_dropout,0.2,ensemble_variance_gate,9,120,0.37500,0.43243,0.26667,0.12500,0.30000,0.28030,0.61870,0.60000,0.05068,0.27452,0.37250,-0.21424
sensor_dropout,0.2,mechanics_gap_auditor_v5,0,120,0.54167,0.52113,0.05833,0.19167,0.36842,0.11015,0.36426,0.60000,0.06413,0.12061,0.27257,0.09904
sensor_dropout,0.2,mechanics_gap_auditor_v5,1,120,0.58333,0.54264,0.07500,0.15833,0.38462,0.11630,0.35568,0.63158,0.06455,0.11474,0.26615,0.17979
sensor_dropout,0.2,mechanics_gap_auditor_v5,2,120,0.54167,0.60274,0.09167,0.15000,0.68966,0.11499,0.35123,0.60714,0.06830,0.12177,0.26365,0.13792
sensor_dropout,0.2,mechanics_gap_auditor_v5,3,120,0.50833,0.59854,0.10000,0.15000,0.32432,0.11719,0.35862,0.68421,0.06555,0.13188,0.27155,0.09510
sensor_dropout,0.2,mechanics_gap_auditor_v5,4,120,0.60000,0.61194,0.12500,0.13333,0.42857,0.11999,0.34875,0.52381,0.07155,0.13599,0.25871,0.19534
sensor_dropout,0.2,mechanics_gap_auditor_v5,5,120,0.60000,0.62162,0.05000,0.11667,0.38889,0.11189,0.33893,0.72000,0.07455,0.09096,0.26215,0.27198
sensor_dropout,0.2,mechanics_gap_auditor_v5,6,120,0.50833,0.59459,0.06667,0.20000,0.34146,0.10875,0.36657,0.57895,0.06488,0.12911,0.27910,0.04683
sensor_dropout,0.2,mechanics_gap_auditor_v5,7,120,0.59167,0.54839,0.06667,0.13333,0.22857,0.12096,0.35942,0.63333,0.07080,0.10582,0.27028,0.22409
sensor_dropout,0.2,mechanics_gap_auditor_v5,8,120,0.48333,0.55882,0.08333,0.19167,0.50000,0.11652,0.36672,0.45455,0.06797,0.12871,0.27441,0.02390
sensor_dropout,0.2,mechanics_gap_auditor_v5,9,120,0.65000,0.62774,0.06667,0.06667,0.51613,0.11191,0.35103,0.48485,0.07038,0.10037,0.26804,0.37069
sensor_dropout,0.2,oracle_mechanics_repair,0,120,0.68333,0.79348,0.02500,0.08333,0.51613,0.09058,0.11922,0.92308,0.09460,0.05074,0.17044,0.48143
sensor_dropout,0.2,oracle_mechanics_repair,1,120,0.70000,0.68293,0.02500,0.15000,0.40659,0.08796,0.13781,0.94118,0.08685,0.05840,0.17714,0.40859
sensor_dropout,0.2,oracle_mechanics_repair,2,120,0.76667,0.78453,0.02500,0.06667,0.51579,0.09187,0.12177,1.00000,0.08960,0.05011,0.17214,0.58677
sensor_dropout,0.2,oracle_mechanics_repair,3,120,0.70000,0.77907,0.02500,0.10833,0.52381,0.09040,0.12452,0.95000,0.08560,0.05364,0.16864,0.46694
sensor_dropout,0.2,oracle_mechanics_repair,4,120,0.70833,0.75000,0.03333,0.10000,0.37037,0.08873,0.13724,1.00000,0.08027,0.06239,0.18067,0.47614
sensor_dropout,0.2,oracle_mechanics_repair,5,120,0.73333,0.82222,0.04167,0.10833,0.55319,0.09523,0.11374,1.00000,0.09043,0.06054,0.16434,0.49114
sensor_dropout,0.2,oracle_mechanics_repair,6,120,0.69167,0.79144,0.06667,0.10833,0.56180,0.09315,0.12495,1.00000,0.09218,0.07963,0.17125,0.42593
sensor_dropout,0.2,oracle_mechanics_repair,7,120,0.69167,0.71006,0.06667,0.07500,0.42857,0.09245,0.13490,1.00000,0.09310,0.07373,0.16926,0.46717
sensor_dropout,0.2,oracle_mechanics_repair,8,120,0.68333,0.77778,0.04167,0.14167,0.51316,0.09165,0.13992,0.88889,0.08143,0.08050,0.18599,0.38604
sensor_dropout,0.2,oracle_mechanics_repair,9,120,0.68333,0.76404,0.05000,0.11667,0.56044,0.09368,0.12114,0.90000,0.09110,0.06433,0.16491,0.42298
sensor_dropout,0.2,residual_dynamics_repair,0,120,0.50000,0.43333,0.11667,0.15000,0.27027,0.15254,0.43849,0.27273,0.05998,0.15907,0.30736,0.04645
sensor_dropout,0.2,residual_dynamics_repair,1,120,0.60000,0.57377,0.08333,0.10833,0.16216,0.15139,0.41636,0.50000,0.05657,0.12838,0.29732,0.23463
sensor_dropout,0.2,residual_dynamics_repair,2,120,0.45833,0.53968,0.11667,0.20833,0.25000,0.15180,0.42722,0.46154,0.06498,0.16126,0.30692,-0.06757
sensor_dropout,0.2,residual_dynamics_repair,3,120,0.58333,0.46154,0.07500,0.14167,0.27273,0.14930,0.42563,0.00000,0.05240,0.12954,0.29909,0.17826
sensor_dropout,0.2,residual_dynamics_repair,4,120,0.47500,0.51327,0.08333,0.17500,0.17647,0.15585,0.42242,0.20000,0.05132,0.13690,0.29992,0.02245
sensor_dropout,0.2,residual_dynamics_repair,5,120,0.52500,0.52033,0.04167,0.15000,0.28205,0.14896,0.42160,0.46154,0.05648,0.10763,0.29961,0.13419
sensor_dropout,0.2,residual_dynamics_repair,6,120,0.52500,0.55072,0.07500,0.16667,0.25000,0.14788,0.42606,0.37500,0.05657,0.14623,0.30920,0.07971
sensor_dropout,0.2,residual_dynamics_repair,7,120,0.57500,0.45714,0.06667,0.22500,0.29032,0.15631,0.41962,0.22222,0.05215,0.12960,0.29167,0.07125
sensor_dropout,0.2,residual_dynamics_repair,8,120,0.51667,0.49612,0.10833,0.20000,0.20513,0.14994,0.43476,0.54545,0.06032,0.16629,0.31467,0.00205
sensor_dropout,0.2,residual_dynamics_repair,9,120,0.63333,0.48387,0.05000,0.15000,0.30000,0.14750,0.41948,0.69231,0.05765,0.11628,0.30034,0.23510
sensor_dropout,0.2,robust_mpc_fallback,0,120,0.61667,0.09091,0.06667,0.05000,0.00000,0.22435,0.54183,0.00000,0.03373,0.10435,0.26456,0.31470
sensor_dropout,0.2,robust_mpc_fallback,1,120,0.56667,0.07692,0.06667,0.10833,0.00000,0.22726,0.53281,0.33333,0.03598,0.10258,0.25592,0.19439
sensor_dropout,0.2,robust_mpc_fallback,2,120,0.60000,0.09091,0.05833,0.09167,0.00000,0.22366,0.54323,0.33333,0.03582,0.10366,0.26446,0.24895
sensor_dropout,0.2,robust_mpc_fallback,3,120,0.64167,0.09639,0.05000,0.07500,0.00000,0.22683,0.54226,0.00000,0.03390,0.09324,0.26121,0.32078
sensor_dropout,0.2,robust_mpc_fallback,4,120,0.66667,0.12658,0.09167,0.04167,0.00000,0.23206,0.53447,0.33333,0.03848,0.10653,0.25644,0.36343
sensor_dropout,0.2,robust_mpc_fallback,5,120,0.66667,0.15909,0.05833,0.05000,0.00000,0.22612,0.53553,0.00000,0.03407,0.09830,0.26446,0.37283
sensor_dropout,0.2,robust_mpc_fallback,6,120,0.59167,0.12632,0.08333,0.12500,0.00000,0.22755,0.55091,0.33333,0.03932,0.12481,0.26776,0.17492
sensor_dropout,0.2,robust_mpc_fallback,7,120,0.64167,0.16000,0.05833,0.06667,0.00000,0.23069,0.52601,0.00000,0.03532,0.09099,0.25500,0.33255
sensor_dropout,0.2,robust_mpc_fallback,8,120,0.63333,0.12766,0.05000,0.02500,1.00000,0.22356,0.54303,1.00000,0.03482,0.09955,0.26671,0.37160
sensor_dropout,0.2,robust_mpc_fallback,9,120,0.65000,0.15909,0.05000,0.04167,0.00000,0.22354,0.53146,0.00000,0.03315,0.09213,0.25857,0.37454
sensor_dropout,0.4,active_probe_then_plan,0,120,0.53333,0.56923,0.06667,0.21667,0.37778,0.11229,0.34534,0.51020,0.08758,0.11857,0.28816,0.05442
sensor_dropout,0.4,active_probe_then_plan,1,120,0.50833,0.56000,0.06667,0.20000,0.40625,0.11730,0.33919,0.51163,0.07658,0.11475,0.27850,0.05722
sensor_dropout,0.4,active_probe_then_plan,2,120,0.51667,0.54815,0.03333,0.18333,0.48649,0.10860,0.34033,0.51351,0.07258,0.10457,0.28400,0.10692
sensor_dropout,0.4,active_probe_then_plan,3,120,0.50000,0.67114,0.03333,0.18333,0.32432,0.10710,0.33300,0.60000,0.07792,0.10294,0.28808,0.09133
sensor_dropout,0.4,active_probe_then_plan,4,120,0.51667,0.64000,0.05833,0.20000,0.37209,0.11198,0.33642,0.76316,0.07767,0.12252,0.28847,0.06623
sensor_dropout,0.4,active_probe_then_plan,5,120,0.51667,0.57353,0.04167,0.20000,0.43243,0.10909,0.35237,0.50000,0.07633,0.10997,0.29184,0.07534
sensor_dropout,0.4,active_probe_then_plan,6,120,0.60000,0.56923,0.06667,0.20000,0.40909,0.11335,0.34507,0.55556,0.08475,0.12092,0.28177,0.14185
sensor_dropout,0.4,active_probe_then_plan,7,120,0.53333,0.49231,0.05833,0.22500,0.48571,0.11478,0.35426,0.50000,0.07067,0.11941,0.28928,0.05029
sensor_dropout,0.4,active_probe_then_plan,8,120,0.55833,0.58015,0.04167,0.20833,0.28205,0.11358,0.34216,0.58140,0.07808,0.10873,0.28675,0.10945
sensor_dropout,0.4,active_probe_then_plan,9,120,0.64167,0.63309,0.05833,0.15000,0.40476,0.11158,0.34349,0.58824,0.08692,0.10823,0.28813,0.25522
sensor_dropout,0.4,conformal_risk_gate,0,120,0.36667,0.19780,0.51667,0.03333,0.50000,0.32592,0.80842,0.00000,0.06420,0.42294,0.38375,-0.34472
sensor_dropout,0.4,conformal_risk_gate,1,120,0.28333,0.22500,0.51667,0.05833,0.00000,0.32973,0.79105,0.00000,0.06395,0.41340,0.37027,-0.45007
sensor_dropout,0.4,conformal_risk_gate,2,120,0.35000,0.13483,0.41667,0.05833,0.00000,0.32038,0.80334,0.00000,0.05703,0.37760,0.38230,-0.32352
sensor_dropout,0.4,conformal_risk_gate,3,120,0.29167,0.25000,0.44167,0.08333,0.00000,0.32236,0.80103,1.00000,0.05895,0.38482,0.38436,-0.42757
sensor_dropout,0.4,conformal_risk_gate,4,120,0.30000,0.11111,0.45000,0.05833,0.00000,0.32077,0.81024,0.00000,0.05912,0.39087,0.38697,-0.39709
sensor_dropout,0.4,conformal_risk_gate,5,120,0.25000,0.24000,0.51667,0.00833,1.00000,0.32511,0.80573,1.00000,0.06578,0.43107,0.38475,-0.43355
sensor_dropout,0.4,conformal_risk_gate,6,120,0.28333,0.16279,0.47500,0.06667,0.00000,0.32445,0.80428,0.00000,0.05920,0.39580,0.38024,-0.43600
sensor_dropout,0.4,conformal_risk_gate,7,120,0.33333,0.27083,0.49167,0.05000,0.50000,0.32259,0.80097,1.00000,0.06228,0.40364,0.38237,-0.37626
sensor_dropout,0.4,conformal_risk_gate,8,120,0.36667,0.40000,0.37500,0.05000,0.33333,0.31600,0.77206,1.00000,0.05412,0.33271,0.36959,-0.24780
sensor_dropout,0.4,conformal_risk_gate,9,120,0.30000,0.19355,0.40833,0.05833,0.00000,0.31815,0.80104,0.25000,0.06137,0.38469,0.38555,-0.37371
sensor_dropout,0.4,ensemble_variance_gate,0,120,0.46667,0.38532,0.20833,0.10000,0.00000,0.27887,0.62569,1.00000,0.04027,0.24759,0.37720,-0.05157
sensor_dropout,0.4,ensemble_variance_gate,1,120,0.38333,0.49020,0.32500,0.10833,0.33333,0.28681,0.61831,1.00000,0.04885,0.30365,0.36732,-0.22373
sensor_dropout,0.4,ensemble_variance_gate,2,120,0.35833,0.29907,0.23333,0.18333,0.33333,0.28234,0.63151,1.00000,0.04368,0.27636,0.38120,-0.29100
sensor_dropout,0.4,ensemble_variance_gate,3,120,0.33333,0.42373,0.27500,0.17500,0.14286,0.28284,0.62435,1.00000,0.04760,0.29405,0.37753,-0.33154
sensor_dropout,0.4,ensemble_variance_gate,4,120,0.35833,0.33028,0.23333,0.15000,1.00000,0.27898,0.63620,0.00000,0.04202,0.27011,0.37965,-0.24730
sensor_dropout,0.4,ensemble_variance_gate,5,120,0.41667,0.45614,0.20833,0.14167,0.40000,0.27448,0.62533,0.50000,0.04410,0.26139,0.37901,-0.16100
sensor_dropout,0.4,ensemble_variance_gate,6,120,0.32500,0.33333,0.23333,0.18333,0.00000,0.28225,0.63095,0.50000,0.04477,0.26783,0.37846,-0.32068
sensor_dropout,0.4,ensemble_variance_gate,7,120,0.37500,0.35185,0.25000,0.13333,0.12500,0.28011,0.63158,0.20000,0.04835,0.27221,0.38076,-0.21898
sensor_dropout,0.4,ensemble_variance_gate,8,120,0.37500,0.32323,0.28333,0.18333,0.33333,0.28782,0.63064,0.40000,0.05002,0.28946,0.37325,-0.30451
sensor_dropout,0.4,ensemble_variance_gate,9,120,0.42500,0.37037,0.21667,0.14167,0.00000,0.27719,0.63627,0.28571,0.04485,0.26294,0.38061,-0.16041
sensor_dropout,0.4,mechanics_gap_auditor_v5,0,120,0.55833,0.59259,0.07500,0.11667,0.40625,0.11302,0.36929,0.47619,0.06255,0.11807,0.27588,0.20220
sensor_dropout,0.4,mechanics_gap_auditor_v5,1,120,0.59167,0.57377,0.10000,0.11667,0.26829,0.11966,0.36422,0.55000,0.06830,0.12372,0.27159,0.22132
sensor_dropout,0.4,mechanics_gap_auditor_v5,2,120,0.57500,0.54412,0.08333,0.15833,0.39024,0.11607,0.36546,0.50000,0.06913,0.13084,0.27653,0.15625
sensor_dropout,0.4,mechanics_gap_auditor_v5,3,120,0.54167,0.56716,0.10000,0.16667,0.34211,0.11463,0.37043,0.60000,0.06680,0.14121,0.27748,0.09969
sensor_dropout,0.4,mechanics_gap_auditor_v5,4,120,0.55000,0.53521,0.08333,0.20000,0.40000,0.11418,0.37467,0.60000,0.06522,0.13538,0.28165,0.07580
sensor_dropout,0.4,mechanics_gap_auditor_v5,5,120,0.56667,0.59574,0.05833,0.15833,0.37778,0.10864,0.36575,0.50000,0.06997,0.11592,0.27678,0.16553
sensor_dropout,0.4,mechanics_gap_auditor_v5,6,120,0.58333,0.51562,0.07500,0.13333,0.41935,0.11464,0.37520,0.44000,0.06572,0.11944,0.27662,0.20308
sensor_dropout,0.4,mechanics_gap_auditor_v5,7,120,0.57500,0.56738,0.05833,0.16667,0.33333,0.11661,0.37076,0.72000,0.06472,0.11274,0.27996,0.16516
sensor_dropout,0.4,mechanics_gap_auditor_v5,8,120,0.55000,0.59259,0.08333,0.18333,0.25000,0.11595,0.36383,0.62500,0.07547,0.12410,0.27305,0.10147
sensor_dropout,0.4,mechanics_gap_auditor_v5,9,120,0.50000,0.54286,0.07500,0.15833,0.35135,0.11664,0.36925,0.72000,0.07005,0.14070,0.28175,0.07921
sensor_dropout,0.4,oracle_mechanics_repair,0,120,0.73333,0.78453,0.04167,0.11667,0.50000,0.09203,0.13224,0.89655,0.09468,0.07070,0.17665,0.46961
sensor_dropout,0.4,oracle_mechanics_repair,1,120,0.70833,0.73548,0.05000,0.09167,0.38095,0.09233,0.15250,1.00000,0.08685,0.06766,0.18437,0.47031
sensor_dropout,0.4,oracle_mechanics_repair,2,120,0.66667,0.76647,0.09167,0.10833,0.50000,0.09067,0.15546,0.80000,0.08560,0.10575,0.18905,0.37149
sensor_dropout,0.4,oracle_mechanics_repair,3,120,0.67500,0.75978,0.05000,0.07500,0.43333,0.09090,0.14519,0.94118,0.08835,0.06826,0.18751,0.45911
sensor_dropout,0.4,oracle_mechanics_repair,4,120,0.64167,0.78212,0.05833,0.11667,0.46154,0.09577,0.14013,1.00000,0.08577,0.08520,0.18664,0.36456
